client_id,age,gender,geography,tenure_years,credit_score,salary_monthly_rub,balance_rub,n_products,has_credit_card,is_active_member,tx_count_90d,turnover_outflow_90d,tx_count_30d,turnover_outflow_30d,turnover_outflow_60d_prev,days_since_last_tx,inflow_30d,inflow_60d_prev,sessions_30d,sessions_60d_prev,days_since_last_login,unsubscribe_count_90d,support_tickets_30d,push_received_90d,push_opened_90d,turnover_drop_30d_vs_60d_pct,sessions_drop_30d_vs_60d_pct,push_open_rate_90d,inflow_drop_pct,churned_in_next_28d,already_churned_at_snapshot
5897,38,M,Москва,7,418,122614,0,1,0,0,60.0,155779.0,0.0,0.0,21416.0,40,0.0,213192.0,0.0,3.0,42,1.0,0.0,20.0,4.0,1.0,1.0,0.2,1.0,0,1
5898,39,F,Москва,6,665,115208,128540,2,1,1,216.0,727092.0,69.0,267904.0,201205.0,0,759475.0,573847.0,49.0,27.0,0,0.0,0.0,29.0,15.0,-0.3314977261996471,-0.8148148148148148,0.5172413793103449,-0.3234799519732612,0,0
5899,47,F,Москва,4,590,98455,0,4,1,0,81.0,204071.0,35.0,111569.0,38406.0,0,148459.0,201880.0,17.0,15.0,0,0.0,1.0,29.0,12.0,-1.9049888038327345,-0.13333333333333333,0.41379310344827586,0.2646175946106598,0,0
5900,48,M,Санкт-Петербург,7,578,201205,0,1,1,0,75.0,154867.0,17.0,27365.0,64820.0,3,159747.0,465232.0,16.0,13.0,1,0.0,0.0,29.0,10.0,0.5778309163838321,-0.23076923076923078,0.3448275862068966,0.6566293806101042,0,0
5901,19,F,Москва,1,520,104256,328465,2,0,1,138.0,342217.0,48.0,150772.0,112765.0,0,422177.0,418227.0,39.0,38.0,0,0.0,0.0,29.0,19.0,-0.3370460692590786,-0.02631578947368421,0.6551724137931034,-0.009444631743048632,0,0
5902,43,M,Москва,5,614,119850,92959,1,0,1,110.0,291556.0,33.0,110660.0,95030.0,0,177442.0,288944.0,27.0,37.0,0,0.0,0.0,29.0,19.0,-0.1644743765126802,0.2702702702702703,0.6551724137931034,0.38589484467578494,0,0
5903,47,M,Регион,1,598,63086,46403,2,1,1,68.0,189694.0,24.0,99808.0,68222.0,0,266966.0,171461.0,37.0,47.0,0,0.0,0.0,29.0,19.0,-0.4629884787898332,0.2127659574468085,0.6551724137931034,-0.5570071328173753,0,0
5904,41,F,Регион,6,607,48630,71448,1,0,0,18.0,51657.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,70,0.0,0.0,8.0,1.0,0.0,0.0,0.125,0.0,0,1
5905,44,M,Регион,0,486,118280,70015,2,1,1,198.0,550049.0,69.0,178100.0,163532.0,0,1087643.0,442184.0,50.0,52.0,1,0.0,0.0,29.0,19.0,-0.08908348213193748,0.038461538461538464,0.6551724137931034,-1.459706818880828,0,0
5906,18,F,Москва,9,660,33236,0,1,1,1,172.0,405791.0,63.0,132540.0,129817.0,0,180154.0,219732.0,39.0,46.0,0,0.0,0.0,29.0,19.0,-0.02097568115115894,0.15217391304347827,0.6551724137931034,0.18011941820035315,0,0
5907,26,F,Санкт-Петербург,0,571,77209,0,2,1,1,117.0,401550.0,38.0,141367.0,143196.0,0,159952.0,103113.0,48.0,46.0,0,0.0,0.0,29.0,11.0,0.01277270314813263,-0.043478260869565216,0.3793103448275862,-0.5512302037570432,0,0
5908,54,F,Москва,5,486,41575,380977,1,1,1,148.0,468181.0,57.0,150115.0,114630.0,0,120490.0,149868.0,31.0,44.0,0,1.0,0.0,29.0,17.0,-0.30956119689435574,0.29545454545454547,0.5862068965517241,0.19602583606907412,0,0
5909,35,M,Москва,7,595,73391,0,2,1,0,129.0,346653.0,34.0,77651.0,124539.0,2,382255.0,136364.0,23.0,31.0,0,0.0,0.0,29.0,11.0,0.3764925043560652,0.25806451612903225,0.3793103448275862,-1.8031958581443783,0,0
5910,65,M,Санкт-Петербург,4,573,70315,648871,1,1,1,103.0,296882.0,38.0,126352.0,116823.0,0,273572.0,344281.0,22.0,44.0,0,0.0,0.0,29.0,13.0,-0.08156784194893128,0.5,0.4482758620689655,0.20538165045413484,0,0
5911,23,F,Регион,2,654,66025,0,3,0,0,83.0,248030.0,27.0,94727.0,61400.0,0,152933.0,144281.0,11.0,13.0,0,0.0,0.0,29.0,10.0,-0.542785016286645,0.15384615384615385,0.3448275862068966,-0.05996631573110805,0,0
5912,57,M,Регион,2,594,59241,186090,1,1,1,102.0,249103.0,32.0,66211.0,57452.0,0,97828.0,455579.0,49.0,67.0,0,0.0,1.0,29.0,13.0,-0.15245770382232124,0.26865671641791045,0.4482758620689655,0.7852666606669755,0,0
5913,31,F,Москва,9,505,82415,0,3,1,1,133.0,450663.0,46.0,121670.0,171134.0,0,613997.0,563290.0,52.0,46.0,0,0.0,1.0,29.0,15.0,0.2890366613297182,-0.13043478260869565,0.5172413793103449,-0.0900193506009338,0,0
5914,48,M,Регион,1,561,90733,0,1,1,0,120.0,380588.0,42.0,130956.0,141613.0,0,35549.0,490098.0,6.0,19.0,5,1.0,0.0,29.0,10.0,0.0752543904867491,0.6842105263157895,0.3448275862068966,0.9274655273027027,0,0
5915,34,M,Регион,7,477,30000,209506,3,0,0,3.0,13479.0,0.0,0.0,0.0,81,0.0,0.0,0.0,0.0,94,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,1
5916,39,F,Москва,3,764,58266,2294438,2,1,0,91.0,285190.0,34.0,61763.0,111590.0,0,144903.0,172230.0,31.0,19.0,0,0.0,0.0,29.0,13.0,0.4465185052424052,-0.631578947368421,0.4482758620689655,0.158665737676363,0,0
5917,45,F,Регион,0,780,46590,99125,1,0,0,56.0,150205.0,24.0,66396.0,31665.0,0,101758.0,65965.0,19.0,28.0,0,0.0,0.0,29.0,6.0,-1.0968261487446709,0.32142857142857145,0.20689655172413793,-0.5426059273857349,0,0
5918,31,F,Москва,4,792,67271,16141,4,1,0,74.0,179081.0,6.0,6875.0,113790.0,17,0.0,312597.0,4.0,21.0,14,1.0,2.0,27.0,6.0,0.9395816855611213,0.8095238095238095,0.2222222222222222,1.0,0,1
5919,48,F,Москва,1,591,46645,94689,1,1,0,112.0,355443.0,48.0,202074.0,99651.0,0,156807.0,148255.0,34.0,28.0,0,0.0,0.0,29.0,10.0,-1.0278170816148358,-0.21428571428571427,0.3448275862068966,-0.05768439513001248,0,0
5920,35,M,Регион,8,780,128677,0,1,1,1,132.0,394554.0,46.0,70049.0,151429.0,0,547485.0,348731.0,35.0,37.0,0,0.0,0.0,29.0,15.0,0.5374135733578113,0.05405405405405406,0.5172413793103449,-0.5699349928741637,0,0
5921,40,M,Москва,8,691,57471,170392,1,1,1,82.0,270680.0,35.0,103189.0,63401.0,1,119620.0,327144.0,33.0,29.0,0,0.0,0.0,29.0,19.0,-0.6275610794782417,-0.13793103448275862,0.6551724137931034,0.6343506223559044,0,0
5922,18,M,Регион,2,568,108221,0,2,0,0,86.0,265230.0,24.0,46497.0,86501.0,0,518732.0,118646.0,25.0,28.0,1,0.0,0.0,29.0,6.0,0.46246864198101756,0.10714285714285714,0.20689655172413793,-3.3720985115385265,0,0
5923,34,F,Москва,8,587,33816,65802,2,1,0,85.0,244274.0,32.0,112482.0,75690.0,1,158836.0,25551.0,27.0,18.0,0,0.0,0.0,29.0,11.0,-0.4860879904875149,-0.5,0.3793103448275862,-5.2164298853273845,0,0
5924,53,M,Регион,7,633,50593,37361,1,1,1,145.0,347554.0,50.0,149969.0,102285.0,0,109958.0,313158.0,50.0,60.0,0,0.0,0.0,29.0,21.0,-0.4661876130419905,0.16666666666666666,0.7241379310344828,0.6488737314710147,0,0
5925,46,F,Регион,7,660,41406,44494,2,0,0,112.0,244701.0,29.0,45034.0,115786.0,1,101674.0,211605.0,24.0,31.0,1,0.0,0.0,29.0,5.0,0.6110583317499525,0.22580645161290322,0.1724137931034483,0.5195104085442216,0,0
5926,49,M,Регион,0,686,75827,88242,2,1,0,64.0,175151.0,30.0,85706.0,41116.0,0,232054.0,13136.0,24.0,14.0,2,0.0,0.0,29.0,11.0,-1.0844926549275222,-0.7142857142857143,0.3793103448275862,-16.6654993909866,0,0
5927,39,F,Регион,1,650,30000,0,1,1,0,95.0,325998.0,35.0,110552.0,118180.0,0,192614.0,120423.0,23.0,27.0,0,0.0,0.0,29.0,13.0,0.06454560839397529,0.14814814814814814,0.4482758620689655,-0.5994785049367646,0,0
5928,58,F,Регион,1,615,30000,41166,3,1,1,169.0,341282.0,47.0,98878.0,85400.0,0,93189.0,156582.0,12.0,29.0,3,0.0,0.0,29.0,14.0,-0.15782201405152224,0.5862068965517241,0.4827586206896552,0.4048549641721271,0,0
5929,41,F,Москва,8,785,41136,0,1,1,0,1.0,3149.0,0.0,0.0,0.0,89,0.0,0.0,0.0,0.0,86,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,1
5930,30,M,Москва,3,639,83840,0,2,1,0,90.0,308619.0,25.0,68590.0,94436.0,2,646220.0,61751.0,11.0,23.0,1,1.0,0.0,29.0,7.0,0.2736880003388538,0.5217391304347826,0.2413793103448276,-9.46493174199608,1,0
5931,48,F,Регион,5,633,36833,35324,2,0,1,83.0,212450.0,33.0,101617.0,61833.0,1,110186.0,87468.0,16.0,21.0,0,0.0,0.0,29.0,17.0,-0.6434104766063429,0.23809523809523808,0.5862068965517241,-0.25972927241962773,0,0
5932,49,M,Санкт-Петербург,5,628,70217,33465,2,1,1,111.0,384950.0,45.0,157830.0,104603.0,1,310839.0,299813.0,39.0,47.0,0,0.0,0.0,29.0,13.0,-0.5088477385925834,0.1702127659574468,0.4482758620689655,-0.03677625720032154,0,0
5933,46,M,Москва,10,639,40603,1380609,1,0,0,79.0,153400.0,23.0,54336.0,55873.0,1,113668.0,84255.0,9.0,16.0,1,0.0,1.0,29.0,11.0,0.027508814633185975,0.4375,0.3793103448275862,-0.3490950091982672,1,0
5934,33,M,Регион,1,514,30000,0,2,1,1,151.0,470922.0,61.0,186359.0,112837.0,0,115270.0,74374.0,25.0,28.0,0,0.0,0.0,29.0,17.0,-0.6515770536260269,0.10714285714285714,0.5862068965517241,-0.5498695780783607,0,0
5935,41,M,Москва,8,550,99824,0,1,1,0,168.0,377195.0,68.0,149558.0,115659.0,0,775781.0,300718.0,19.0,16.0,1,0.0,0.0,29.0,10.0,-0.293094354957245,-0.1875,0.3448275862068966,-1.5797624352383295,0,0
5936,55,F,Москва,1,850,88399,22296,1,0,1,127.0,330366.0,36.0,116704.0,110937.0,1,82908.0,612367.0,45.0,58.0,0,0.0,0.0,29.0,14.0,-0.05198445964826884,0.22413793103448276,0.4827586206896552,0.8646106011591088,0,0
5937,44,M,Регион,10,485,58460,0,2,1,0,83.0,279530.0,29.0,81782.0,24531.0,0,139890.0,260412.0,12.0,23.0,1,0.0,0.0,29.0,15.0,-2.3338225102930985,0.4782608695652174,0.5172413793103449,0.462812773604903,0,0
5938,20,M,Санкт-Петербург,6,677,61435,714554,2,1,1,94.0,265171.0,35.0,55041.0,131672.0,4,292748.0,109036.0,32.0,26.0,0,0.0,0.0,29.0,16.0,0.5819840209004192,-0.23076923076923078,0.5517241379310345,-1.6848747202758723,0,0
5939,30,F,Регион,2,684,52864,0,2,1,1,113.0,320970.0,10.0,25112.0,92532.0,14,14273.0,108826.0,10.0,24.0,13,0.0,1.0,26.0,9.0,0.7286128042190809,0.5833333333333334,0.34615384615384615,0.8688456802602319,0,1
5940,30,F,Москва,4,751,32224,0,1,0,1,114.0,347611.0,50.0,139801.0,102748.0,0,24653.0,45397.0,62.0,44.0,0,0.0,0.0,29.0,14.0,-0.3606201580566045,-0.4090909090909091,0.4827586206896552,0.45694649426173534,0,0
5941,29,F,Санкт-Петербург,8,687,131085,193562,3,1,0,14.0,32363.0,0.0,0.0,0.0,74,0.0,0.0,0.0,0.0,76,0.0,0.0,4.0,1.0,0.0,0.0,0.25,0.0,0,1
5942,18,F,Регион,4,839,56367,0,2,0,0,2.0,5150.0,0.0,0.0,0.0,82,0.0,0.0,0.0,0.0,88,0.0,0.0,3.0,2.0,0.0,0.0,0.6666666666666666,0.0,0,1
5943,61,M,Москва,0,674,74383,0,2,0,1,69.0,149658.0,23.0,35903.0,42840.0,0,141944.0,78652.0,38.0,59.0,0,0.0,0.0,29.0,16.0,0.1619281045751634,0.3559322033898305,0.5517241379310345,-0.804709352591161,0,0
5944,27,F,Регион,3,785,44387,700537,1,1,0,123.0,303216.0,32.0,92387.0,106321.0,0,98473.0,171598.0,28.0,18.0,0,0.0,0.0,29.0,13.0,0.13105595319833335,-0.5555555555555556,0.4482758620689655,0.4261413303185352,0,0
5945,28,M,Москва,10,754,78098,65943,2,1,1,88.0,228428.0,29.0,77708.0,109949.0,5,286931.0,96633.0,55.0,65.0,0,0.0,0.0,29.0,17.0,0.29323595485179493,0.15384615384615385,0.5862068965517241,-1.9692858547287158,0,0
5946,18,M,Москва,4,804,119026,24054,2,1,1,203.0,513525.0,65.0,131906.0,247906.0,0,590499.0,74211.0,58.0,50.0,1,0.0,0.0,29.0,16.0,0.4679192919897058,-0.16,0.5517241379310345,-6.957027933864252,0,0
5947,48,M,Москва,5,652,66169,866251,1,1,1,143.0,387240.0,44.0,113969.0,133654.0,1,191047.0,299899.0,19.0,22.0,0,0.0,0.0,29.0,16.0,0.14728328370269503,0.13636363636363635,0.5517241379310345,0.36296219727308193,0,0
5948,37,F,Москва,2,690,74335,41544,2,1,0,122.0,322032.0,44.0,129462.0,110728.0,0,229324.0,46155.0,9.0,7.0,0,1.0,0.0,29.0,6.0,-0.1691893649302796,-0.2857142857142857,0.20689655172413793,-3.9685624526053513,1,0
5949,34,M,Москва,0,613,101397,50085,1,1,1,195.0,572145.0,64.0,178194.0,207711.0,0,777951.0,733852.0,72.0,65.0,0,0.0,0.0,29.0,21.0,0.1421060993399483,-0.1076923076923077,0.7241379310344828,-0.06009249821489892,0,0
5950,34,F,Регион,2,666,91529,0,4,1,1,154.0,542876.0,44.0,142874.0,232215.0,0,195553.0,484874.0,25.0,28.0,4,1.0,0.0,29.0,14.0,0.3847339749800831,0.10714285714285714,0.4827586206896552,0.5966931615223748,0,0
5951,45,M,Санкт-Петербург,9,671,112026,0,4,0,1,105.0,286814.0,37.0,57166.0,151143.0,1,728750.0,492825.0,52.0,57.0,0,0.0,0.0,29.0,19.0,0.6217754047491448,0.08771929824561403,0.6551724137931034,-0.47871962664231726,0,0
5952,32,M,Москва,5,442,72586,86474,2,1,0,77.0,259442.0,36.0,138883.0,92659.0,0,154432.0,90917.0,17.0,20.0,0,0.0,0.0,29.0,10.0,-0.4988614165920202,0.15,0.3448275862068966,-0.6986042214327354,0,0
5953,18,M,Санкт-Петербург,4,636,72562,0,1,1,0,62.0,170159.0,23.0,73497.0,66514.0,0,386148.0,48982.0,21.0,25.0,10,1.0,1.0,29.0,8.0,-0.10498541660402322,0.16,0.27586206896551724,-6.883467396186354,1,0
5954,23,M,Москва,5,739,69122,44385,1,1,0,1.0,4631.0,0.0,0.0,0.0,89,0.0,0.0,0.0,0.0,96,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,1
5955,22,M,Санкт-Петербург,8,515,100594,0,1,1,0,10.0,17856.0,0.0,0.0,0.0,69,0.0,0.0,0.0,0.0,76,1.0,0.0,8.0,1.0,0.0,0.0,0.125,0.0,0,1
5956,41,F,Регион,9,551,46210,177174,2,1,1,81.0,271964.0,32.0,154554.0,49510.0,0,182363.0,26415.0,37.0,36.0,0,0.0,0.0,29.0,18.0,-2.1216723894162794,-0.027777777777777776,0.6206896551724138,-5.90376679916714,0,0
5957,49,F,Регион,3,766,82317,75516,2,0,1,92.0,268065.0,20.0,35535.0,100617.0,0,447010.0,362715.0,20.0,49.0,6,0.0,2.0,29.0,17.0,0.64682906467098,0.5918367346938775,0.5862068965517241,-0.23240009373750742,1,0
5958,56,M,Регион,9,784,237628,194833,2,1,1,176.0,456101.0,50.0,155991.0,105056.0,0,1892466.0,575290.0,49.0,32.0,0,0.0,0.0,29.0,15.0,-0.48483665854401464,-0.53125,0.5172413793103449,-2.2895861217820577,0,0
5959,18,F,Москва,8,588,74263,161892,1,1,1,25.0,66902.0,0.0,0.0,0.0,65,0.0,0.0,0.0,0.0,65,1.0,0.0,10.0,4.0,0.0,0.0,0.4,0.0,0,1
5960,45,M,Москва,0,667,30000,157129,1,0,0,0.0,0.0,0.0,0.0,0.0,93,0.0,0.0,0.0,0.0,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
5961,31,M,Регион,9,642,50307,70197,1,0,1,160.0,463975.0,43.0,95657.0,215536.0,0,365011.0,171397.0,59.0,53.0,0,0.0,0.0,29.0,15.0,0.5561901492094128,-0.11320754716981132,0.5172413793103449,-1.1296230389096658,0,0
5962,73,M,Санкт-Петербург,2,768,86897,63213,1,1,1,234.0,682663.0,86.0,321267.0,148904.0,0,730106.0,797293.0,27.0,18.0,2,0.0,0.0,29.0,16.0,-1.1575444581743943,-0.5,0.5517241379310345,0.0842688948730266,0,0
5963,55,M,Регион,8,597,40040,153991,1,1,1,74.0,183936.0,29.0,56444.0,47921.0,2,301453.0,78802.0,22.0,16.0,1,0.0,0.0,29.0,14.0,-0.17785522004966509,-0.375,0.4827586206896552,-2.825448592675313,0,0
5964,58,M,Регион,9,612,33298,0,2,1,1,174.0,430529.0,51.0,99443.0,158739.0,0,196598.0,204733.0,62.0,58.0,0,0.0,0.0,29.0,19.0,0.3735439935995565,-0.06896551724137931,0.6551724137931034,0.039734678825592354,0,0
5965,48,F,Москва,6,784,30000,3202900,2,0,0,99.0,250493.0,31.0,73120.0,79943.0,1,73891.0,19722.0,23.0,26.0,0,0.0,0.0,29.0,9.0,0.08534831067135334,0.11538461538461539,0.3103448275862069,-2.7466281310211946,0,0
5966,43,M,Регион,3,550,52840,4827,2,1,0,65.0,160562.0,27.0,92931.0,38610.0,1,89758.0,150249.0,5.0,8.0,5,0.0,0.0,29.0,9.0,-1.4069153069153069,0.375,0.3103448275862069,0.4026050090183628,0,0
5967,33,F,Санкт-Петербург,9,600,157476,50360,1,0,1,152.0,443674.0,53.0,136593.0,158296.0,0,864606.0,726835.0,61.0,57.0,0,0.0,0.0,29.0,18.0,0.13710390660534694,-0.07017543859649122,0.6206896551724138,-0.18954920993072705,0,0
5968,31,M,Москва,5,663,43533,0,2,1,1,98.0,322371.0,32.0,95184.0,148549.0,0,166548.0,41396.0,38.0,39.0,0,0.0,0.0,29.0,18.0,0.3592417316844947,0.02564102564102564,0.6206896551724138,-3.0232872741327665,0,0
5969,28,F,Москва,8,802,101265,237023,4,1,0,141.0,384146.0,44.0,56803.0,197867.0,1,276315.0,1170116.0,32.0,23.0,1,0.0,0.0,29.0,11.0,0.7129233272854999,-0.391304347826087,0.3793103448275862,0.7638567458269094,0,0
5970,45,F,Регион,7,531,50644,0,1,1,0,110.0,274439.0,36.0,48250.0,117266.0,0,317962.0,345968.0,27.0,24.0,1,0.0,0.0,29.0,13.0,0.588542288472362,-0.125,0.4482758620689655,0.08094968320769551,0,0
5971,57,M,Москва,3,579,47460,45238,2,1,0,109.0,338525.0,47.0,134518.0,117320.0,1,246759.0,29630.0,9.0,11.0,5,0.0,0.0,29.0,7.0,-0.14659052165018752,0.18181818181818182,0.2413793103448276,-7.328012149848127,0,0
5972,34,M,Регион,5,709,81648,104808,1,0,0,119.0,415361.0,47.0,107499.0,180329.0,0,436313.0,200773.0,14.0,18.0,2,0.0,0.0,29.0,14.0,0.4038729211607673,0.2222222222222222,0.4827586206896552,-1.1731657145134058,0,0
5973,29,F,Регион,2,725,30000,19346,1,1,1,6.0,8444.0,0.0,0.0,0.0,78,0.0,0.0,0.0,0.0,80,0.0,0.0,4.0,1.0,0.0,0.0,0.25,0.0,0,1
5974,20,F,Санкт-Петербург,0,671,163019,23325,2,1,0,131.0,334203.0,45.0,125547.0,107404.0,0,294245.0,39071.0,15.0,12.0,4,0.0,1.0,29.0,11.0,-0.16892294514170794,-0.25,0.3793103448275862,-6.531033247165417,0,0
5975,41,F,Санкт-Петербург,7,638,82652,0,3,1,0,129.0,406039.0,46.0,140512.0,152235.0,0,186852.0,231000.0,16.0,11.0,3,0.0,0.0,29.0,14.0,0.07700594475646205,-0.45454545454545453,0.4827586206896552,0.19111688311688313,0,0
5976,53,M,Регион,2,663,112516,263163,2,1,1,170.0,523973.0,57.0,244166.0,132257.0,0,1104286.0,545297.0,31.0,44.0,0,0.0,0.0,29.0,17.0,-0.8461480299719486,0.29545454545454547,0.5862068965517241,-1.025109252389065,0,0
5977,53,F,Санкт-Петербург,5,499,51291,0,2,1,1,115.0,287449.0,38.0,110072.0,74155.0,0,281893.0,234059.0,38.0,25.0,0,0.0,0.0,29.0,12.0,-0.48435034724563414,-0.52,0.41379310344827586,-0.20436727491786258,0,0
5978,55,M,Регион,1,660,80647,248643,2,1,0,68.0,249714.0,28.0,97848.0,56661.0,0,416761.0,0.0,35.0,27.0,1,0.0,1.0,29.0,9.0,-0.7269021019749033,-0.2962962962962963,0.3103448275862069,0.0,0,0
5979,43,M,Москва,7,798,104787,110403,2,1,1,151.0,356534.0,46.0,92676.0,144308.0,1,489255.0,406955.0,25.0,26.0,0,0.0,0.0,29.0,15.0,0.35779028189705353,0.038461538461538464,0.5172413793103449,-0.20223366219852318,0,0
5980,39,F,Регион,1,518,56703,38994,2,0,1,92.0,306038.0,32.0,119085.0,81656.0,0,106134.0,309751.0,29.0,35.0,0,0.0,0.0,29.0,15.0,-0.4583741549916724,0.17142857142857143,0.5172413793103449,0.6573570383953563,0,0
5981,53,F,Москва,2,572,35457,24584,1,1,1,149.0,467089.0,55.0,145096.0,115556.0,0,201496.0,165788.0,55.0,50.0,0,0.0,0.0,29.0,16.0,-0.2556336321783378,-0.1,0.5517241379310345,-0.21538350182160348,0,0
5982,25,F,Москва,1,610,34000,208868,2,1,1,164.0,473196.0,53.0,103824.0,207287.0,0,345147.0,140670.0,30.0,44.0,1,0.0,0.0,29.0,12.0,0.49912922662781556,0.3181818181818182,0.41379310344827586,-1.4535935167413094,0,0
5983,33,F,Регион,10,617,46458,0,1,1,1,144.0,364703.0,55.0,128249.0,142703.0,1,135634.0,52988.0,40.0,54.0,0,0.0,0.0,29.0,11.0,0.10128728898481462,0.25925925925925924,0.3793103448275862,-1.5597116328225258,0,0
5984,59,M,Москва,6,834,68610,260608,2,1,0,98.0,290837.0,35.0,124730.0,75389.0,0,309342.0,28678.0,21.0,28.0,0,0.0,0.0,29.0,17.0,-0.6544854023796575,0.25,0.5862068965517241,-9.786735476672014,0,0
5985,25,F,Москва,7,557,54301,68417,4,0,0,70.0,198643.0,24.0,71264.0,79448.0,0,43176.0,24891.0,13.0,13.0,2,0.0,0.0,29.0,10.0,0.10301077434296647,0.0,0.3448275862068966,-0.7346028685066892,0,0
5986,38,M,Москва,4,537,44638,0,1,1,1,133.0,424123.0,48.0,166163.0,138983.0,1,91300.0,65951.0,19.0,26.0,6,0.0,0.0,29.0,16.0,-0.19556348618176322,0.2692307692307692,0.5517241379310345,-0.3843611165865567,0,0
5987,46,M,Регион,9,727,89933,0,1,1,0,92.0,275820.0,33.0,87960.0,52969.0,1,600979.0,254372.0,25.0,21.0,0,0.0,0.0,29.0,11.0,-0.6605939323000245,-0.19047619047619047,0.3793103448275862,-1.3625988709449153,0,0
5988,39,M,Санкт-Петербург,0,585,45404,25163,1,1,1,145.0,503107.0,54.0,198562.0,158754.0,0,390381.0,126875.0,28.0,31.0,0,0.0,0.0,29.0,14.0,-0.25075273693891176,0.0967741935483871,0.4827586206896552,-2.076894581280788,0,0
5989,52,F,Москва,4,729,41833,126412,1,1,0,94.0,279335.0,28.0,64235.0,112568.0,0,93159.0,46355.0,15.0,16.0,0,0.0,0.0,29.0,10.0,0.4293671380854239,0.0625,0.3448275862068966,-1.009686118002373,0,0
5990,56,M,Санкт-Петербург,0,630,105201,0,3,1,1,134.0,269238.0,48.0,83522.0,88709.0,2,305760.0,439355.0,27.0,22.0,1,0.0,0.0,29.0,14.0,0.05847208287772379,-0.22727272727272727,0.4827586206896552,0.3040707400621365,0,0
5991,44,M,Москва,7,696,83311,117850,1,1,1,152.0,460906.0,63.0,186964.0,159919.0,0,787535.0,231817.0,42.0,39.0,1,0.0,0.0,29.0,14.0,-0.16911686541311538,-0.07692307692307693,0.4827586206896552,-2.397227123118667,0,0
5992,55,F,Регион,10,493,30000,90428,2,0,0,76.0,186555.0,21.0,54481.0,54948.0,2,64950.0,104349.0,20.0,21.0,0,0.0,0.0,29.0,7.0,0.008498944456577128,0.047619047619047616,0.2413793103448276,0.37756950234309866,0,0
5993,27,F,Москва,8,696,30000,53187,2,0,0,101.0,309816.0,35.0,104122.0,99439.0,0,106664.0,37606.0,26.0,25.0,0,0.0,1.0,29.0,9.0,-0.04709419845332314,-0.04,0.3103448275862069,-1.836355900654151,0,0
5994,36,F,Санкт-Петербург,1,672,30803,0,2,1,0,121.0,304222.0,41.0,103355.0,100976.0,0,102067.0,79652.0,32.0,17.0,2,0.0,0.0,29.0,13.0,-0.023560053874187924,-0.8823529411764706,0.4482758620689655,-0.28141164063676993,0,0
5995,67,F,Санкт-Петербург,8,624,58784,7133,4,1,1,78.0,242205.0,27.0,85625.0,63781.0,0,204441.0,424937.0,44.0,31.0,1,0.0,0.0,29.0,17.0,-0.3424844389394961,-0.41935483870967744,0.5862068965517241,0.5188910356123378,0,0
5996,61,M,Санкт-Петербург,2,527,121427,590043,1,1,1,147.0,360275.0,56.0,98175.0,75045.0,1,824044.0,507427.0,53.0,68.0,0,0.0,0.0,29.0,17.0,-0.30821507095742556,0.22058823529411764,0.5862068965517241,-0.6239656147583791,0,0
5997,23,F,Регион,3,672,142690,0,1,0,1,29.0,47302.0,0.0,0.0,0.0,63,0.0,0.0,0.0,0.0,67,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0,1
5998,38,F,Москва,6,722,93929,166485,2,1,0,147.0,533548.0,47.0,146285.0,166315.0,0,231021.0,193581.0,12.0,17.0,0,0.0,0.0,29.0,11.0,0.12043411598472778,0.29411764705882354,0.3793103448275862,-0.19340741085127156,0,0
5999,40,F,Регион,4,597,188665,0,2,1,1,178.0,512191.0,62.0,166706.0,185069.0,0,1092577.0,1721534.0,46.0,41.0,0,0.0,0.0,29.0,16.0,0.09922245216648926,-0.12195121951219512,0.5517241379310345,0.3653468360195035,0,0
6000,43,F,Санкт-Петербург,2,599,67574,0,1,0,1,141.0,316894.0,56.0,140767.0,66217.0,0,407924.0,171784.0,43.0,34.0,0,0.0,0.0,29.0,14.0,-1.1258438165425797,-0.2647058823529412,0.4827586206896552,-1.3746332603734923,0,0
6001,53,M,Регион,5,729,116473,133233,3,0,1,160.0,507646.0,57.0,188614.0,184597.0,0,593415.0,822242.0,39.0,33.0,0,0.0,0.0,29.0,12.0,-0.021760917024653704,-0.18181818181818182,0.41379310344827586,0.27829641395112387,0,0
6002,60,M,Москва,2,821,42501,862517,2,0,0,74.0,222868.0,24.0,46624.0,124941.0,0,90382.0,0.0,7.0,15.0,2,0.0,0.0,29.0,11.0,0.6268318646401101,0.5333333333333333,0.3793103448275862,0.0,0,0
6003,38,F,Москва,7,744,30000,167673,1,1,0,90.0,202263.0,30.0,121821.0,28881.0,0,36588.0,173659.0,28.0,17.0,1,0.0,0.0,29.0,12.0,-3.218032616599148,-0.6470588235294118,0.41379310344827586,0.7893112363885546,0,0
6004,51,M,Москва,0,673,49752,0,1,1,0,71.0,212148.0,25.0,48240.0,115678.0,2,26973.0,85984.0,14.0,6.0,2,0.0,0.0,29.0,12.0,0.5829803419837826,-1.3333333333333333,0.41379310344827586,0.6863021027167845,0,0
